Year,State,Format,Revenue,Federal Revenue,State Revenue,Local Revenue
2018,Maryland,Per Student - Inflation Adjusted,18434.357751595424,986.5224828064958,7733.792131390009,9714.043137398918
2019,Maryland,Total - Inflation Adjusted,16323394705.425484,921634738.5650637,6945129481.495488,8456630485.364931
2019,Maryland,Per Student - Inflation Adjusted,18209.481374025876,1028.1245852386435,7747.606685478975,9433.750103308255
2020,Maryland,Total - Inflation Adjusted,16890112000,889990000,7294460000,8705662000
2020,Maryland,Per Student - Inflation Adjusted,18580.92,979.08,8024.68,9577.15
2002,Massachusetts,Total - Inflation Adjusted,16067999681.5869,866453708.4913087,6760430416.509273,8441115556.586319
2002,Massachusetts,Per Student - Inflation Adjusted,16754.593023853206,903.4822124783007,7049.307042025386,8801.80376934952
2003,Massachusetts,Total - Inflation Adjusted,16226297716.451181,1006655016.954985,6721938956.95722,8497703742.538976
2003,Massachusetts,Per Student - Inflation Adjusted,16780.432913682587,1041.034502514112,6951.500049082147,8787.912490835584
2004,Massachusetts,Total - Inflation Adjusted,16397287536.870062,1069743619.7648758,6533256075.477678,8794287841.627508
2004,Massachusetts,Per Student - Inflation Adjusted,17039.900101131043,1111.6698736643834,6789.291133128428,9138.939094338233
2005,Massachusetts,Total - Inflation Adjusted,17269695716.324986,1021788855.8541992,7294052870.841157,8953853989.62963
2005,Massachusetts,Per Student - Inflation Adjusted,18083.16074763954,1069.916441079812,7637.632106390192,9375.612200169535
2006,Massachusetts,Total - Inflation Adjusted,18159551092.97624,969080161.4536788,7986319911.487651,9204151020.034908
2006,Massachusetts,Per Student - Inflation Adjusted,19116.30181917793,1020.1333862153673,8407.086783695875,9689.081649266687
2007,Massachusetts,Total - Inflation Adjusted,18227741313.73829,950633096.5131887,8174490218.091047,9102617999.134052
2007,Massachusetts,Per Student - Inflation Adjusted,19287.187705083485,1005.8886562769458,8649.616438560692,9631.682610245845
2008,Massachusetts,Total - Inflation Adjusted,17645423289.458576,901911844.3800664,7430981453.724654,9312529991.353857
2008,Massachusetts,Per Student - Inflation Adjusted,18818.23209505678,961.8620198267226,7924.879163859809,9931.490911370249
2009,Massachusetts,Total - Inflation Adjusted,18182916261.02477,1416335089.749227,7160882178.879723,9605698992.395817
2009,Massachusetts,Per Student - Inflation Adjusted,19500.420327430595,1518.9560120194838,7679.747148941467,10301.717166469643
2010,Massachusetts,Total - Inflation Adjusted,17546152367.376583,1297147078.8281963,6816319824.001331,9432685464.547056
2010,Massachusetts,Per Student - Inflation Adjusted,18875.58059223748,1395.4314063771262,7332.774245442418,10147.374940417936
2011,Massachusetts,Total - Inflation Adjusted,17754901513.886776,1393522840.9899848,6730575793.14799,9630802879.748802
2011,Massachusetts,Per Student - Inflation Adjusted,19196.497734900342,1506.664676169308,7277.064694730581,10412.768364000452
2012,Massachusetts,Total - Inflation Adjusted,17661260117.36031,1107058537.7999017,7010809206.40091,9543392373.159496
2012,Massachusetts,Per Student - Inflation Adjusted,19141.205208093917,1199.8301958989864,7598.287667471604,10343.087344723328
2013,Massachusetts,Total - Inflation Adjusted,17767086753.30186,909564868.6258668,7147656124.371885,9709865760.304111
2013,Massachusetts,Per Student - Inflation Adjusted,19291.753739791093,987.6132804887284,7761.022622386284,10543.106718275152
2014,Massachusetts,Total - Inflation Adjusted,18036609929.745644,866041415.384337,7212176665.4737015,9958391848.887608
2014,Massachusetts,Per Student - Inflation Adjusted,19593.123807348427,940.7755313972142,7834.573761090943,10817.77451486027
2015,Massachusetts,Total - Inflation Adjusted,18311821813.82452,846746211.0664799,7401115345.731336,10063960257.026705
2015,Massachusetts,Per Student - Inflation Adjusted,19988.23232073601,924.2648859015592,8078.678415936552,10985.299889405229
2016,Massachusetts,Total - Inflation Adjusted,18724354504.345272,826151388.6941512,7310851743.5998125,10587351372.051304
2016,Massachusetts,Per Student - Inflation Adjusted,20329.816590901817,896.9879987202154,7937.702342474301,11495.13704846487
2017,Massachusetts,Total - Inflation Adjusted,19121220669.803295,914538666.0694523,7404446189.178202,10802235814.555637
2017,Massachusetts,Per Student - Inflation Adjusted,20784.67669572224,994.0946501778997,8048.595011761457,11741.987033782883
2018,Massachusetts,Total - Inflation Adjusted,19329423658.11374,850374977.1391379,7348554101.303139,11130494579.671463
2018,Massachusetts,Per Student - Inflation Adjusted,21338.78603048182,938.775984931377,8112.466962094696,12287.553451859194
2019,Massachusetts,Total - Inflation Adjusted,18666864144.04482,825694526.1276149,7553374560.7238035,10287795057.193398
2019,Massachusetts,Per Student - Inflation Adjusted,20698.555066312336,915.5579054403131,8375.474998654268,11407.512003686956
2020,Massachusetts,Total - Inflation Adjusted,18974555000,849717000,8049936000,10074902000
2020,Massachusetts,Per Student - Inflation Adjusted,21132.03,946.33,8965.24,11220.45
2002,Michigan,Total - Inflation Adjusted,25110031700.703922,1811570786.447788,16178311209.29732,7120149704.958811
2002,Michigan,Per Student - Inflation Adjusted,14518.442779959129,1047.434619079058,9354.177268165728,4116.816452709669
2003,Michigan,Total - Inflation Adjusted,25098673283.200554,1917279750.9821463,15863622613.23214,7317770918.986266
2003,Michigan,Per Student - Inflation Adjusted,14065.127495850964,1074.4348657499547,8889.865545450575,4100.8270846504365
2004,Michigan,Total - Inflation Adjusted,24801591683.43377,1971044032.1158898,15385084172.053028,7445463479.264847
2004,Michigan,Per Student - Inflation Adjusted,14130.539622483415,1122.9915796038133,8765.54397940546,4242.004063474142
2005,Michigan,Total - Inflation Adjusted,24523301606.782734,2030889883.9645276,14749270947.74387,7743140775.074334
2005,Michigan,Per Student - Inflation Adjusted,14073.490454603547,1165.4978978090767,8464.340577960354,4443.651978834116
2006,Michigan,Total - Inflation Adjusted,24371581989.17411,1971775944.8855562,14448027690.969624,7951778353.318932
2006,Michigan,Per Student - Inflation Adjusted,14095.374029871336,1140.3887023557343,8356.056836659647,4598.9284908559575
2007,Michigan,Total - Inflation Adjusted,24774194111.683777,1943382833.2459629,14347939627.530472,8482871650.907344
2007,Michigan,Per Student - Inflation Adjusted,14567.361096456849,1142.722991053931,8436.663593492787,4987.974511910127
2008,Michigan,Total - Inflation Adjusted,23708350417.17725,1814153052.8228395,13576534986.408985,8317662377.945427
2008,Michigan,Per Student - Inflation Adjusted,14135.003679399482,1081.5995121738063,8094.385741789648,4959.018425436027
2009,Michigan,Total - Inflation Adjusted,22350703588.75389,2510674997.0499334,12142467000.083849,7697561591.62011
2009,Michigan,Per Student - Inflation Adjusted,14367.79209292363,1613.9432004930447,7805.597682565743,4948.251209864844
2010,Michigan,Total - Inflation Adjusted,21849034008.1436,2829338359.152591,11506246447.491978,7513449201.499029
2010,Michigan,Per Student - Inflation Adjusted,14338.65411481578,1856.7771473474324,7551.091548231402,4930.773550295836
2011,Michigan,Total - Inflation Adjusted,21425336141.57275,2939227426.4456353,11458272147.800348,7027836567.326764
2011,Michigan,Per Student - Inflation Adjusted,14715.549434714278,2018.7514397729362,7869.873119031803,4826.924875909539
2012,Michigan,Total - Inflation Adjusted,19979048997.981792,2110164880.9466782,11076303969.75656,6792580147.27855
2012,Michigan,Per Student - Inflation Adjusted,14056.768871034721,1484.6630985240831,7793.011482893032,4779.094289617606
2013,Michigan,Total - Inflation Adjusted,19293856274.790707,1819369899.8957927,10987842348.644941,6486644026.249968
2013,Michigan,Per Student - Inflation Adjusted,13969.238089956976,1317.269865382737,7955.476533587718,4696.491690986522
2014,Michigan,Total - Inflation Adjusted,19191323788.179447,1711652228.537293,11029041459.364054,6450630100.278097
2014,Michigan,Per Student - Inflation Adjusted,14074.704391928983,1255.3089280562065,8088.574067488264,4730.821396384512
2015,Michigan,Total - Inflation Adjusted,19633890741.438408,1720481717.7367988,11425279325.464167,6488129698.237438
2015,Michigan,Per Student - Inflation Adjusted,14597.591216836692,1279.1652092760269,8494.573155950757,4823.852851609907
2016,Michigan,Total - Inflation Adjusted,19924336202.690975,1676856992.3489354,11584674946.84911,6662804263.492925
2016,Michigan,Per Student - Inflation Adjusted,14916.626195417963,1255.3987624388412,8673.022141627433,4988.20529135169
2017,Michigan,Total - Inflation Adjusted,19884809483.826138,1613320341.3093605,11658955868.896904,6612533273.619874
2017,Michigan,Per Student - Inflation Adjusted,14982.481792789882,1215.581766725124,8784.59547027067,4982.304555794088
2018,Michigan,Total - Inflation Adjusted,20258479264.81321,1624235284.1980965,11825611009.90906,6808632970.706057
2018,Michigan,Per Student - Inflation Adjusted,15284.333100251279,1225.431235040694,8922.021534861555,5136.880330349029
2019,Michigan,Total - Inflation Adjusted,20387815767.66139,1627984813.1443758,11771869043.75506,6987961910.761951
2019,Michigan,Per Student - Inflation Adjusted,15562.869186088074,1242.713389864573,8985.96206563021,5334.203889124087
2020,Michigan,Total - Inflation Adjusted,20751370000,1806080000,11709228000,7236062000
2020,Michigan,Per Student - Inflation Adjusted,15967.41,1389.71,9009.82,5567.88
2002,Minnesota,Total - Inflation Adjusted,11279946831.582329,591917451.6175083,6889329118.2367935,3798700261.7280254
2002,Minnesota,Per Student - Inflation Adjusted,13421.39230481826,704.296787997325,8197.244093639429,4519.865863186179
2003,Minnesota,Total - Inflation Adjusted,11626207258.046091,655215095.142517,8568343250.182902,2402648912.7206717
2003,Minnesota,Per Student - Inflation Adjusted,13940.15870870163,785.6291022542439,10273.69176235894,2880.8519728377
2004,Minnesota,Total - Inflation Adjusted,11656713697.557732,700886863.8796196,8321019797.634176,2634807036.043936
2004,Minnesota,Per Student - Inflation Adjusted,14083.46952636161,846.8055442388942,10053.329278794308,3183.334703328408
2005,Minnesota,Total - Inflation Adjusted,11406385324.983046,709998976.7436098,7934710332.472612,2761676015.766823
2005,Minnesota,Per Student - Inflation Adjusted,13903.277085367761,865.4134591027648,9671.643620070423,3366.2200061945746
2006,Minnesota,Total - Inflation Adjusted,11647196155.721157,721980639.6607915,8235612712.301659,2689602803.7587056
2006,Minnesota,Per Student - Inflation Adjusted,14237.924234174518,882.5749608163908,10067.499872828297,3287.8623325995277
2007,Minnesota,Total - Inflation Adjusted,11923490078.053959,689199604.6276064,7900385433.210688,3333905040.2156653
2007,Minnesota,Per Student - Inflation Adjusted,14608.325686363369,844.3873361316336,9679.32757942943,4084.610770802304
2008,Minnesota,Total - Inflation Adjusted,12028614334.353327,679248966.1783602,7916472502.932436,3432892865.242531
2008,Minnesota,Per Student - Inflation Adjusted,14862.361546278886,839.2684261092003,9781.466590873659,4241.626529296026
2009,Minnesota,Total - Inflation Adjusted,12190290202.861074,690024092.9437804,7899563683.8521805,3600702426.0651145
2009,Minnesota,Per Student - Inflation Adjusted,15179.09654725636,859.1995717005972,9836.369836187498,4483.527139368265
2010,Minnesota,Total - Inflation Adjusted,12135670637.31818,1478119945.3066843,7095831013.368517,3561719678.64298
2010,Minnesota,Per Student - Inflation Adjusted,15141.31499530456,1844.2079387112717,8853.256815361174,4443.850241232116
2011,Minnesota,Total - Inflation Adjusted,12518389857.398682,980979990.3685824,7320244265.884013,4217165601.146086
2011,Minnesota,Per Student - Inflation Adjusted,15669.708326575988,1227.9328748850894,9163.00246785402,5278.772983836879
2012,Minnesota,Total - Inflation Adjusted,11901650070.184591,836757280.0660063,7509964933.565072,3554927856.553513
2012,Minnesota,Per Student - Inflation Adjusted,14881.973646043676,1046.294260613438,9390.554020142514,4445.125365287723
2013,Minnesota,Total - Inflation Adjusted,11900530443.507671,718866834.3301361,7552270138.950586,3629393470.226949
2013,Minnesota,Per Student - Inflation Adjusted,14830.176694345419,895.840018263522,9411.462563196488,4522.86299424448
2014,Minnesota,Total - Inflation Adjusted,12062254490.198475,690229410.2011156,8324431964.069593,3047593115.9277663
2014,Minnesota,Per Student - Inflation Adjusted,14991.984894984445,857.8750865678819,10346.30834268838,3787.8014657281824
2015,Minnesota,Total - Inflation Adjusted,12537060462.842373,684743040.2979891,8225929221.204814,3626388201.3395715
2015,Minnesota,Per Student - Inflation Adjusted,15534.54198479467,848.4539677683339,10192.665976786611,4493.422040239725
2016,Minnesota,Total - Inflation Adjusted,12997678336.381783,684999748.6326106,8517353731.765742,3795324855.9834304
2016,Minnesota,Per Student - Inflation Adjusted,16023.628431342151,844.4736406616532,10500.258312380709,4678.9072770573575
2017,Minnesota,Total - Inflation Adjusted,13187983463.524904,692360329.916691,8563241932.972368,3932381200.635845
2017,Minnesota,Per Student - Inflation Adjusted,16106.413352615202,845.5778487366749,10458.248045524058,4802.598059882162
2018,Minnesota,Total - Inflation Adjusted,13270299762.13016,683182397.8696779,8646358866.087135,3940758498.1733475
2018,Minnesota,Per Student - Inflation Adjusted,16145.159428065359,831.1830623580641,10519.491822400621,4794.474174903226
2019,Minnesota,Total - Inflation Adjusted,13656087558.541273,693216110.1075802,8778915970.12352,4183955478.3101745
2019,Minnesota,Per Student - Inflation Adjusted,16584.634531045715,841.8780815456024,10661.550769957961,5081.205679542153
2020,Minnesota,Total - Inflation Adjusted,13806604000,727672000,8859266000,4219666000
2020,Minnesota,Per Student - Inflation Adjusted,16761.89,883.43,10755.58,5122.88
2002,Mississippi,Total - Inflation Adjusted,4369821218.613222,633314057.0185567,2367918174.550436,1368588987.04423
2002,Mississippi,Per Student - Inflation Adjusted,8878.176954073304,1286.7054965366312,4810.904157402075,2780.5673001345986
2003,Mississippi,Total - Inflation Adjusted,4601500507.580614,682282952.9628332,2478819825.697438,1440397728.9203427
2003,Mississippi,Per Student - Inflation Adjusted,9359.816003128493,1387.8105241979201,5042.11261743314,2929.87873274818
2004,Mississippi,Total - Inflation Adjusted,4806973778.431822,714027784.1067528,2636859872.835151,1456086121.489918
2004,Mississippi,Per Student - Inflation Adjusted,9759.227576887874,1449.634546200624,5353.411284619783,2956.181746067466
2005,Mississippi,Total - Inflation Adjusted,4876086270.366458,741659495.4981743,2628422957.094418,1506003817.7738655
2005,Mississippi,Per Student - Inflation Adjusted,9862.994421817943,1500.1806228742826,5316.580969496609,3046.2328294470526
2006,Mississippi,Total - Inflation Adjusted,5521620025.08874,1107970590.0317562,2727028213.470526,1686621221.5864577
2006,Mississippi,Per Student - Inflation Adjusted,11178.455184546816,2243.067489466247,5520.84280769977,3414.5448873807986
2007,Mississippi,Total - Inflation Adjusted,5308505411.868238,898505970.9693696,2791516223.5684333,1618483217.330436
2007,Mississippi,Per Student - Inflation Adjusted,10743.02042318678,1818.3362167706941,5649.294246871816,3275.38995954427
2008,Mississippi,Total - Inflation Adjusted,5394125415.744695,860783984.6457454,2904088734.9114714,1629252696.1874774
2008,Mississippi,Per Student - Inflation Adjusted,10934.736017011206,1744.9442474868197,5887.044759240187,3302.7470102841967
2009,Mississippi,Total - Inflation Adjusted,5250658056.398874,809729524.7976601,2797912659.26445,1643015872.3367634
2009,Mississippi,Per Student - Inflation Adjusted,10689.576525334558,1648.4981612967392,5696.150966781153,3344.9393830217746
