Year,State,Format,Total Salary,Total Benefits
2003,Massachusetts,Per Student - Inflation Adjusted,9183.192508707483,2838.380952580956
2003,Massachusetts,Percent,0.7638927248815609,0.23610727511843912
2004,Massachusetts,Total - Inflation Adjusted,8858735857.818247,3129565585.5970206
2004,Massachusetts,Per Student - Inflation Adjusted,9205.915486617278,3252.218782322521
2004,Massachusetts,Percent,0.7389481673487142,0.2610518326512858
2005,Massachusetts,Total - Inflation Adjusted,8902227656.05112,3318907050.9076676
2005,Massachusetts,Per Student - Inflation Adjusted,9321.554055307774,3475.2354755868546
2005,Massachusetts,Percent,0.7284291136306671,0.27157088636933296
2006,Massachusetts,Total - Inflation Adjusted,8912925983.218626,3506970389.5267496
2006,Massachusetts,Per Student - Inflation Adjusted,9382.514004958317,3691.7438014004524
2006,Massachusetts,Percent,0.71763262924148985,0.28236737075851015
2007,Massachusetts,Total - Inflation Adjusted,8868328274.744991,3783998745.130124
2007,Massachusetts,Per Student - Inflation Adjusted,9383.777516620776,4003.9294354202593
2007,Massachusetts,Percent,0.700924926892739,0.29907507310726106
2008,Massachusetts,Total - Inflation Adjusted,8886995194.404158,3925406277.734736
2008,Massachusetts,Per Student - Inflation Adjusted,9477.674634041778,4186.315391692334
2008,Massachusetts,Percent,0.693624235394784,0.30637576460521604
2009,Massachusetts,Total - Inflation Adjusted,9075274950.464813,4137291945.5671983
2009,Massachusetts,Per Student - Inflation Adjusted,9732.860768722809,4437.070313813247
2009,Massachusetts,Percent,0.6868671916632128,0.31313280833678725
2010,Massachusetts,Total - Inflation Adjusted,9067895933.299973,3417026604.457364
2010,Massachusetts,Per Student - Inflation Adjusted,9754.952140477075,3675.9297513741576
2010,Massachusetts,Percent,0.7263076407808773,0.27369235921912266
2011,Massachusetts,Total - Inflation Adjusted,8993478833.73935,3492986631.0036855
2011,Massachusetts,Per Student - Inflation Adjusted,9723.70145417014,3776.6006030870167
2011,Massachusetts,Percent,0.720258066295866,0.27974193370413414
2012,Massachusetts,Total - Inflation Adjusted,8903451655.320616,3411077800.1898446
2012,Massachusetts,Per Student - Inflation Adjusted,9649.518718059708,3696.9146785920666
2012,Massachusetts,Percent,0.7230035494337002,0.27699645056629985
2013,Massachusetts,Total - Inflation Adjusted,9052188142.5967,3401165575.3406005
2013,Massachusetts,Per Student - Inflation Adjusted,9828.989767349742,3693.034347174446
2013,Massachusetts,Percent,0.7268874603464353,0.27311253965356475
2014,Massachusetts,Total - Inflation Adjusted,9320801812.529522,3437243818.717046
2014,Massachusetts,Per Student - Inflation Adjusted,10125.16385178668,3733.8701937750275
2014,Massachusetts,Percent,0.7305822194028896,0.2694177805971104
2015,Massachusetts,Total - Inflation Adjusted,9545372921.298025,3680077637.0522184
2015,Massachusetts,Per Student - Inflation Adjusted,10419.229090599729,4016.978574386395
2015,Massachusetts,Percent,0.7217428103275865,0.27825718967241364
2016,Massachusetts,Total - Inflation Adjusted,9803401527.937222,3750121256.799153
2016,Massachusetts,Per Student - Inflation Adjusted,10643.96817811037,4071.6607426738233
2016,Massachusetts,Percent,0.7233104500941137,0.2766895499058864
2017,Massachusetts,Total - Inflation Adjusted,9912084902.789518,3917977965.1131063
2017,Massachusetts,Per Student - Inflation Adjusted,10774.396202835696,4258.824501489463
2017,Massachusetts,Percent,0.7167057821306269,0.28329421786937314
2018,Massachusetts,Total - Inflation Adjusted,9985439208.154747,3992414920.9884677
2018,Massachusetts,Per Student - Inflation Adjusted,11023.468808766724,4407.4424110199625
2018,Massachusetts,Percent,0.7143757521352074,0.2856242478647927
2019,Massachusetts,Total - Inflation Adjusted,10140333824.095974,4117732016.0228977
2019,Massachusetts,Per Student - Inflation Adjusted,11244.00029192503,4565.904046165192
2019,Massachusetts,Percent,0.7111997676567385,0.28880023234326135
2020,Massachusetts,Total - Inflation Adjusted,10276011000,4281751000.0000005
2020,Massachusetts,Per Student - Inflation Adjusted,11444.43,4768.6
2020,Massachusetts,Percent,0.7058785433691296,0.29412145663087036
2002,Michigan,Total - Inflation Adjusted,13333205752.270214,4800644534.080795
2002,Michigan,Per Student - Inflation Adjusted,7709.157495634394,2775.70101855927
2002,Michigan,Percent,0.735265763023724,0.26473423697627596
2003,Michigan,Total - Inflation Adjusted,13431929230.670553,5148925961.791419
2003,Michigan,Per Student - Inflation Adjusted,7527.161808676552,2885.4155588466583
2003,Michigan,Percent,0.7228913210435047,0.2771086789564953
2004,Michigan,Total - Inflation Adjusted,13005257436.43984,5245827430.561648
2004,Michigan,Per Student - Inflation Adjusted,7409.662558578722,2988.778306024946
2004,Michigan,Percent,0.7125743806267382,0.28742561937326183
2005,Michigan,Total - Inflation Adjusted,12597488370.404276,5450654026.344548
2005,Michigan,Per Student - Inflation Adjusted,7229.471639736567,3128.0313381194574
2005,Michigan,Percent,0.6979936819900436,0.3020063180099565
2006,Michigan,Total - Inflation Adjusted,12025551012.141235,5593006343.039751
2006,Michigan,Per Student - Inflation Adjusted,6955.009337430567,3234.7373902718987
2006,Michigan,Percent,0.6825497751109215,0.3174502248890784
2007,Michigan,Total - Inflation Adjusted,11795946512.267773,5609075842.726052
2007,Michigan,Per Student - Inflation Adjusted,6936.0739450154815,3298.1662715322955
2007,Michigan,Percent,0.6777321812126826,0.3222678187873175
2008,Michigan,Total - Inflation Adjusted,11302821854.09738,5296913447.993236
2008,Michigan,Per Student - Inflation Adjusted,6738.782802396496,3158.033822974339
2008,Michigan,Percent,0.6809040782994191,0.3190959217005809
2009,Michigan,Total - Inflation Adjusted,11108037939.670853,5232866386.673934
2009,Michigan,Per Student - Inflation Adjusted,7140.627434425279,3363.864906125844
2009,Michigan,Percent,0.6797689219934872,0.3202310780065129
2010,Michigan,Total - Inflation Adjusted,10815882366.427343,5206554331.471951
2010,Michigan,Per Student - Inflation Adjusted,7098.030328156317,3416.85450481126
2010,Michigan,Percent,0.6750459411501767,0.3249540588498232
2011,Michigan,Total - Inflation Adjusted,9912766573.359394,5107303464.245188
2011,Michigan,Per Student - Inflation Adjusted,6808.376298015841,3507.842628679649
2011,Michigan,Percent,0.6599681866383881,0.34003181336161187
2012,Michigan,Total - Inflation Adjusted,9303072455.130331,4971294598.35599
2012,Michigan,Per Student - Inflation Adjusted,6545.413295345929,3497.679755793692
2012,Michigan,Percent,0.6517328139863446,0.34826718601365536
2013,Michigan,Total - Inflation Adjusted,8875116002.759048,4846125248.740413
2013,Michigan,Per Student - Inflation Adjusted,6425.807270544681,3508.720636499955
2013,Michigan,Percent,0.6468155639271093,0.35318443607289074
2014,Michigan,Total - Inflation Adjusted,8590141465.626049,4896799648.326092
2014,Michigan,Per Student - Inflation Adjusted,6299.919237443029,3591.2577803641866
2014,Michigan,Percent,0.6369231109807459,0.36307688901925406
2015,Michigan,Total - Inflation Adjusted,8444123131.42304,5216155329.561516
2015,Michigan,Per Student - Inflation Adjusted,6278.12019298946,3878.151325249684
2015,Michigan,Percent,0.6181520631577144,0.3818479368422855
2016,Michigan,Total - Inflation Adjusted,8311882531.871093,5395063601.028353
2016,Michigan,Per Student - Inflation Adjusted,6222.805646712434,4039.0916898454
2016,Michigan,Percent,0.6063991328917114,0.3936008671082885
2017,Michigan,Total - Inflation Adjusted,8219592352.674171,5372527707.397264
2017,Michigan,Per Student - Inflation Adjusted,6193.168642696146,4048.002521800678
2017,Michigan,Percent,0.6047324610847311,0.3952675389152689
2018,Michigan,Total - Inflation Adjusted,8195087584.965028,5554286332.131349
2018,Michigan,Per Student - Inflation Adjusted,6182.917448943403,4190.51467409418
2018,Michigan,Percent,0.5960339235470796,0.4039660764529204
2019,Michigan,Total - Inflation Adjusted,8233239313.800526,5462405563.677188
2019,Michigan,Per Student - Inflation Adjusted,6284.778250233099,4169.680710829567
2019,Michigan,Percent,0.6011576757477911,0.3988423242522089
2020,Michigan,Total - Inflation Adjusted,8335385000,5570254000
2020,Michigan,Per Student - Inflation Adjusted,6413.77,4286.1
2020,Michigan,Percent,0.5994250397434735,0.4005749602565265
2002,Minnesota,Total - Inflation Adjusted,6324079467.252276,1614069066.5118673
2002,Minnesota,Per Student - Inflation Adjusted,7524.686435916802,1920.4917417080462
2002,Minnesota,Percent,0.7966696121987836,0.20333038780121634
2003,Minnesota,Total - Inflation Adjusted,6363615508.508331,1698688219.7778244
2003,Minnesota,Per Student - Inflation Adjusted,7630.1603907363215,2036.7722349207315
2003,Minnesota,Percent,0.7893052208189675,0.2106947791810325
2004,Minnesota,Total - Inflation Adjusted,6348775858.222142,1745357781.814867
2004,Minnesota,Per Student - Inflation Adjusted,7670.4903335056615,2108.7126586233308
2004,Minnesota,Percent,0.7843676360618984,0.2156323639381016
2005,Minnesota,Total - Inflation Adjusted,6308419090.026081,1801509150.465571
2005,Minnesota,Per Student - Inflation Adjusted,7689.355068231612,2195.8638540558163
2005,Minnesota,Percent,0.7778639126438592,0.22213608735614082
2006,Minnesota,Total - Inflation Adjusted,6253664401.390077,1818079589.7079408
2006,Minnesota,Per Student - Inflation Adjusted,7644.689546601651,2222.4796345038358
2006,Minnesota,Percent,0.7747601572739187,0.22523984272608122
2007,Minnesota,Total - Inflation Adjusted,6319237973.345515,1856089182.8285449
2007,Minnesota,Per Student - Inflation Adjusted,7742.156238462217,2274.0263148908443
2007,Minnesota,Percent,0.7729647694840005,0.22703523051599947
2008,Minnesota,Total - Inflation Adjusted,6302803181.966988,1941151119.4622643
2008,Minnesota,Per Student - Inflation Adjusted,7787.640454604504,2398.4567019118117
2008,Minnesota,Percent,0.7645362433660418,0.23546375663395822
2009,Minnesota,Total - Inflation Adjusted,6383708389.265897,2611384189.785612
2009,Minnesota,Per Student - Inflation Adjusted,7948.8635328905975,3251.64218742831
2009,Minnesota,Percent,0.7096879133297093,0.29031208667029074
2010,Minnesota,Total - Inflation Adjusted,6373575087.539609,2166627723.9816184
2010,Minnesota,Per Student - Inflation Adjusted,7952.11933047747,2703.2344205344484
2010,Minnesota,Percent,0.7463027053158392,0.25369729468416075
2011,Minnesota,Total - Inflation Adjusted,6309681462.751992,1996042071.7626693
2011,Minnesota,Per Student - Inflation Adjusted,7898.04888900713,2498.519280112837
2011,Minnesota,Percent,0.7596784593271869,0.24032154067281294
2012,Minnesota,Total - Inflation Adjusted,6170799180.489422,1987974923.6124687
2012,Minnesota,Per Student - Inflation Adjusted,7716.040006646786,2485.7897552004247
2012,Minnesota,Percent,0.7563388320302327,0.2436611679697673
2013,Minnesota,Total - Inflation Adjusted,6243009030.628767,2035604116.8123899
2013,Minnesota,Per Student - Inflation Adjusted,7779.89095604223,2536.729046516002
2013,Minnesota,Percent,0.7541123889522959,0.24588761104770404
2014,Minnesota,Total - Inflation Adjusted,6327909633.27645,2099096851.079199
2014,Minnesota,Per Student - Inflation Adjusted,7864.856728655383,2608.933491950687
2014,Minnesota,Percent,0.7509083686994334,0.24909163130056655
2015,Minnesota,Total - Inflation Adjusted,6567363739.129503,2211413395.762192
2015,Minnesota,Per Student - Inflation Adjusted,8137.553083646553,2740.1396536794114
2015,Minnesota,Percent,0.7480955088686378,0.2519044911313622
2016,Minnesota,Total - Inflation Adjusted,6745644772.432807,2382092532.7902937
2016,Minnesota,Per Student - Inflation Adjusted,8316.080008938205,2936.6573283729444
2016,Minnesota,Percent,0.7390272926183256,0.2609727073816744
2017,Minnesota,Total - Inflation Adjusted,6904023337.672028,2324585315.4069347
2017,Minnesota,Per Student - Inflation Adjusted,8431.850839365261,2839.0043037724636
2017,Minnesota,Percent,0.748111011301481,0.25188898869851906
2018,Minnesota,Total - Inflation Adjusted,6953047204.4419985,2354065129.1774726
2018,Minnesota,Per Student - Inflation Adjusted,8459.341899426312,2864.043347458908
2018,Minnesota,Percent,0.7470682764019942,0.2529317235980057
2019,Minnesota,Total - Inflation Adjusted,7017503934.182358,2401257256.9300265
2019,Minnesota,Per Student - Inflation Adjusted,8522.407988150075,2916.2094368474563
2019,Minnesota,Percent,0.7450557765421475,0.25494422345785256
2020,Minnesota,Total - Inflation Adjusted,7077224000,2455372000
2020,Minnesota,Per Student - Inflation Adjusted,8592.1,2980.94
2020,Minnesota,Percent,0.7424237711094059,0.257576228890594
2002,Mississippi,Total - Inflation Adjusted,2432515535.462111,647338189.558496
2002,Mississippi,Per Student - Inflation Adjusted,4942.149359889214,1315.1956257595516
2002,Mississippi,Percent,0.7898157079758338,0.21018429202416608
2003,Mississippi,Total - Inflation Adjusted,2518582364.72224,677599272.5852182
2003,Mississippi,Per Student - Inflation Adjusted,5122.999706910805,1378.287747200899
2003,Mississippi,Percent,0.7879977224620013,0.2120022775379988
2004,Mississippi,Total - Inflation Adjusted,2658357290.3032923,719716284.71001935
2004,Mississippi,Per Student - Inflation Adjusted,5397.053074181176,1461.1774332084676
2004,Mississippi,Percent,0.7869454181170974,0.2130545818829026
2005,Mississippi,Total - Inflation Adjusted,2746453038.180751,777424031.3080332
2005,Mississippi,Per Student - Inflation Adjusted,5555.319881846635,1572.5176141366717
2005,Mississippi,Percent,0.7793836328307401,0.22061636716925995
2006,Mississippi,Total - Inflation Adjusted,2807728208.0194817,828313289.5621306
2006,Mississippi,Per Student - Inflation Adjusted,5684.213644219961,1676.9144100696324
2006,Mississippi,Percent,0.7721932837328602,0.22780671626713983
2007,Mississippi,Total - Inflation Adjusted,2811136371.4602766,874127628.4037684
2007,Mississippi,Per Student - Inflation Adjusted,5689.010992347338,1769.00224603404
2007,Mississippi,Percent,0.7628051614429732,0.23719483855702683
2008,Mississippi,Total - Inflation Adjusted,2858047165.45771,905017095.0189904
2008,Mississippi,Per Student - Inflation Adjusted,5793.704935729673,1834.6136768957501
2008,Mississippi,Percent,0.7594996001006917,0.2405003998993082
2009,Mississippi,Total - Inflation Adjusted,2873964736.021856,907660417.1815187
2009,Mississippi,Per Student - Inflation Adjusted,5850.971094669228,1847.8693780878077
2009,Mississippi,Percent,0.7599808198875349,0.24001918011246523
2010,Mississippi,Total - Inflation Adjusted,2887651653.7232423,904358715.5011284
2010,Mississippi,Per Student - Inflation Adjusted,5873.381115420089,1839.4366243847974
2010,Mississippi,Percent,0.7615091285132157,0.2384908714867843
2011,Mississippi,Total - Inflation Adjusted,2701164864.3926363,847504117.4772013
2011,Mississippi,Per Student - Inflation Adjusted,5506.669690840953,1727.7414735469704
2011,Mississippi,Percent,0.761177318473141,0.23882268152685904
2012,Mississippi,Total - Inflation Adjusted,2717910537.7164044,840480356.9061779
2012,Mississippi,Per Student - Inflation Adjusted,5539.752919225587,1713.1015059205854
2012,Mississippi,Percent,0.7638031310843441,0.23619686891565592
2013,Mississippi,Total - Inflation Adjusted,2628541223.9844584,873661665.2031125
2013,Mississippi,Per Student - Inflation Adjusted,5333.378562021421,1772.6782791799542
2013,Mississippi,Percent,0.7505398114884402,0.2494601885115598
2014,Mississippi,Total - Inflation Adjusted,2583709728.7649627,895090510.7707168
2014,Mississippi,Per Student - Inflation Adjusted,5246.956587957308,1817.7334858121014
2014,Mississippi,Percent,0.7427015952814137,0.2572984047185864
2015,Mississippi,Total - Inflation Adjusted,2653424529.641477,909289675.0010241
2015,Mississippi,Per Student - Inflation Adjusted,5413.066960525193,1854.9759826509824
2015,Mississippi,Percent,0.7447764140699549,0.25522358593004507
2016,Mississippi,Total - Inflation Adjusted,2704697856.037035,921777626.595855
2016,Mississippi,Per Student - Inflation Adjusted,5562.418426331328,1895.711092498978
2016,Mississippi,Percent,0.7458194996865257,0.2541805003134742
2017,Mississippi,Total - Inflation Adjusted,2653120297.67424,904607154.9273194
2017,Mississippi,Per Student - Inflation Adjusted,5505.277916854522,1877.0746886129568
2017,Mississippi,Percent,0.7457348911751022,0.2542651088248979
2018,Mississippi,Total - Inflation Adjusted,2602344844.4473996,882248486.1766845
2018,Mississippi,Per Student - Inflation Adjusted,5459.21325672073,1850.780752161656
2018,Mississippi,Percent,0.7468150110776056,0.2531849889223943
2019,Mississippi,Total - Inflation Adjusted,2591587490.0047956,880243804.8191656
2019,Mississippi,Per Student - Inflation Adjusted,5525.052207269673,1876.6057118044528
2019,Mississippi,Percent,0.7464614371101336,0.25353856288986637
2020,Mississippi,Total - Inflation Adjusted,2643724000,935968000
2020,Mississippi,Per Student - Inflation Adjusted,5706.23,2020.2
